CustomerKey,Segment,Segment_Name,Recency,Frequency,Monetary,AvgOrderValue,TotalQuantity,AnnualIncome,TotalChildren,DaysSinceLastPurchase_Log,PurchaseFrequency_Log,LifetimeValue_Log,EngagementScore
19619,1,New Engaged,161,2,220.99,44.198,11,70000,5,5.087596335232384,1.0986122886681098,5.402632335812676,2.728271604938272
19620,0,VIP At-Risk,201,2,5279.26,2639.63,2,60000,1,5.308267697401205,1.0986122886681098,8.57173061791218,52.26990099009901
19621,0,VIP At-Risk,236,2,5759.8325,2879.91625,2,80000,5,5.4680601411351315,1.0986122886681098,8.658837274496301,48.60618143459916
19622,1,New Engaged,152,2,99.5,19.9,10,90000,2,5.030437921392435,1.0986122886681098,4.61015772749913,1.3006535947712419
19623,1,New Engaged,21,2,257.4862,36.783742857142855,13,100000,4,3.091042453358316,1.0986122886681098,5.5548423076105,23.407836363636363
19624,1,New Engaged,123,1,49.849999999999994,24.924999999999997,5,70000,1,4.820281565605037,0.6931471805599453,3.9288801224945686,0.40201612903225803
19625,1,New Engaged,262,2,84.05,28.016666666666666,5,70000,1,5.572154032177765,1.0986122886681098,4.44323931884187,0.6391634980988593
19626,1,New Engaged,158,2,100.41,25.1025,9,70000,5,5.0689042022202315,1.0986122886681098,4.619171705623905,1.2630188679245282
19627,1,New Engaged,245,2,79.50999999999999,15.901999999999996,9,70000,5,5.5053315359323625,1.0986122886681098,4.388381400311889,0.6464227642276422
19628,0,VIP At-Risk,233,2,5787.7925,1446.948125,6,70000,1,5.455321115357702,1.0986122886681098,8.66367899959483,49.468311965811964
19629,1,New Engaged,147,2,170.39,28.39833333333333,11,70000,1,4.997212273764115,1.0986122886681098,5.14394166140448,2.3025675675675674
19630,1,New Engaged,216,2,113.5642,22.71284,9,80000,1,5.37989735354046,1.0986122886681098,4.741135364551473,1.0466746543778802
19631,0,VIP At-Risk,207,2,5279.26,2639.63,2,40000,2,5.337538079701318,1.0986122886681098,8.57173061791218,50.762115384615385
19632,1,New Engaged,309,1,100.94,50.47,4,10000,2,5.736572297479192,0.6931471805599453,4.624384404911896,0.32561290322580644
19633,1,New Engaged,195,1,64.97,32.485,3,30000,0,5.278114659230517,0.6931471805599453,4.1892000932347795,0.3314795918367347
19634,1,New Engaged,100,1,69.99,69.99,1,40000,0,4.61512051684126,0.6931471805599453,4.262539022051294,0.6929702970297029
19635,1,New Engaged,32,1,117.0862,58.543099999999995,3,40000,0,3.4965075614664802,0.6931471805599453,4.771414866248798,3.5480666666666667
19636,1,New Engaged,117,1,133.49,66.745,2,40000,0,4.770684624465665,0.6931471805599453,4.9014898468354575,1.1312711864406781
19637,1,New Engaged,126,1,87.27839999999999,43.639199999999995,3,40000,0,4.844187086458591,0.6931471805599453,4.480495457073861,0.687231496062992
19638,1,New Engaged,2,1,14.97,14.97,3,30000,0,1.0986122886681098,0.6931471805599453,2.770711962226921,4.99
19639,1,New Engaged,316,1,90.7204,30.240133333333333,5,30000,0,5.75890177387728,0.6931471805599453,4.518744819079191,0.28618422712933755
19640,1,New Engaged,106,2,273.5,45.583333333333336,9,30000,0,4.672828834461906,1.0986122886681098,5.614951260949585,5.11214953271028
19641,1,New Engaged,258,1,73.48,36.74,3,30000,0,5.556828061699537,0.6931471805599453,4.310530632968812,0.2837065637065637
19642,1,New Engaged,33,3,141.17419999999998,23.52903333333333,8,30000,0,3.5263605246161616,1.3862943611198906,4.957053066308736,12.456547058823528
19643,1,New Engaged,313,1,123.98,61.989999999999995,2,40000,0,5.749392985908253,0.6931471805599453,4.828153724500936,0.3948407643312102
19644,1,New Engaged,108,1,4.99,4.99,1,30000,0,4.6913478822291435,0.6931471805599453,1.7900914121273581,0.04577981651376147
19645,1,New Engaged,189,2,184.3446,30.724100000000004,8,40000,0,5.247024072160486,1.0986122886681098,5.222216795101659,1.9404694736842107
19646,0,VIP At-Risk,8,3,253.6242,36.23202857142857,12,30000,0,2.1972245773362196,1.3862943611198906,5.539788732666727,84.54140000000001
19647,0,VIP At-Risk,12,3,347.2604,49.608628571428575,10,30000,0,2.5649493574615367,1.3862943611198906,5.85295047581774,80.13701538461538
19648,1,New Engaged,128,3,134.09,22.348333333333333,10,30000,0,4.859812404361672,1.3862943611198906,4.90594122298159,3.1183720930232557
19649,1,New Engaged,94,1,87.27839999999999,43.639199999999995,3,40000,0,4.553876891600541,0.6931471805599453,4.480495457073861,0.9187199999999999
19650,1,New Engaged,13,1,49.56,16.52,5,30000,2,2.6390573296152584,0.6931471805599453,3.923160749838602,3.54
19652,0,VIP At-Risk,200,2,5312.9042,1770.9680666666666,3,40000,2,5.303304908059076,1.0986122886681098,8.578082098306295,52.8647184079602
19653,0,VIP At-Risk,205,2,5314.25,1771.4166666666667,3,50000,2,5.327876168789581,1.0986122886681098,8.578335326358475,51.59466019417476
19654,1,New Engaged,181,1,78.97999999999999,39.489999999999995,2,40000,0,5.204006687076795,0.6931471805599453,4.381776603418672,0.4339560439560439
19655,1,New Engaged,224,1,126.7015,42.23383333333333,3,60000,0,5.41610040220442,0.6931471805599453,4.849695509249851,0.5631177777777777
19656,1,New Engaged,121,1,27.2684,13.6342,4,30000,0,4.804021044733257,0.6931471805599453,3.341744573004424,0.22351147540983607
19657,1,New Engaged,188,1,811.23,162.246,8,80000,0,5.241747015059643,0.6931471805599453,6.699783551285148,4.292222222222223
19658,1,New Engaged,194,1,539.99,539.99,1,90000,4,5.272999558563747,0.6931471805599453,6.29340079438729,2.7691794871794873
19659,1,New Engaged,194,1,572.24,143.06,6,70000,0,5.272999558563747,0.6931471805599453,6.351304477189871,2.9345641025641025
19660,1,New Engaged,212,1,118.0573,59.02865,2,80000,4,5.3612921657094255,0.6931471805599453,4.779604889826577,0.5542596244131456
19661,1,New Engaged,47,1,2279.9796,455.99592,7,90000,4,3.871201010907891,0.6931471805599453,7.732360278798538,47.499575
19662,1,New Engaged,155,1,75.97,37.985,2,90000,4,5.049856007249537,0.6931471805599453,4.343415735546226,0.48698717948717946
19663,1,New Engaged,124,1,69.99,69.99,1,90000,4,4.8283137373023015,0.6931471805599453,4.262539022051294,0.55992
19664,1,New Engaged,6,1,87.27839999999999,43.639199999999995,3,100000,3,1.9459101490553132,0.6931471805599453,4.480495457073861,12.468342857142856
19665,1,New Engaged,50,1,69.99,69.99,1,110000,2,3.9318256327243257,0.6931471805599453,4.262539022051294,1.3723529411764706
19666,1,New Engaged,80,1,35.0,35.0,1,10000,5,4.394449154672439,0.6931471805599453,3.58351893845611,0.43209876543209874
19667,1,New Engaged,39,1,177.92000000000002,35.584,7,20000,4,3.6888794541139363,0.6931471805599453,5.186938778564647,4.448
19668,1,New Engaged,10,1,118.0573,59.02865,2,40000,0,2.3978952727983707,0.6931471805599453,4.779604889826577,10.732481818181817
19669,1,New Engaged,186,1,87.27839999999999,43.639199999999995,3,40000,0,5.231108616854587,0.6931471805599453,4.480495457073861,0.46672941176470584
19670,1,New Engaged,289,1,1023.4075,341.1358333333333,4,60000,0,5.66988092298052,0.6931471805599453,6.931869675657413,3.528991379310345
19671,1,New Engaged,276,1,1048.5048,524.2524,2,60000,0,5.6240175061873385,0.6931471805599453,6.956073712856708,3.7852158844765342
19672,1,New Engaged,67,1,78.6242,26.208066666666667,4,10000,2,4.219507705176107,0.6931471805599453,4.377318066746094,1.1562382352941176
19673,1,New Engaged,125,1,39.58,19.79,3,10000,2,4.836281906951478,0.6931471805599453,3.7032753343976688,0.3141269841269841
19674,1,New Engaged,88,1,49.56,16.52,5,10000,2,4.48863636973214,0.6931471805599453,3.923160749838602,0.5568539325842697
19675,1,New Engaged,109,1,198.99,66.33,3,20000,4,4.700480365792417,0.6931471805599453,5.2982673652979955,1.8090000000000002
19676,1,New Engaged,221,1,81.2584,27.086133333333333,5,20000,4,5.402677381872279,0.6931471805599453,4.409865512090382,0.3660288288288288
19677,1,New Engaged,252,1,63.97,31.985,3,20000,4,5.53338948872752,0.6931471805599453,4.17392562489244,0.2528458498023715
19678,1,New Engaged,281,1,1000.4375,1000.4375,1,60000,1,5.641907070938114,0.6931471805599453,6.909191746768099,3.5476507092198584
19679,1,New Engaged,292,1,1034.0817,517.04085,2,60000,1,5.680172609017068,0.6931471805599453,6.942235639782161,3.5292890784982935
19680,1,New Engaged,279,1,1048.5048,524.2524,2,60000,1,5.634789603169249,0.6931471805599453,6.956073712856708,3.7446599999999997
19681,1,New Engaged,165,1,1082.5237,360.8412333333333,4,50000,1,5.111987788356544,0.6931471805599453,6.987973694295105,6.5212271084337345
19682,1,New Engaged,288,1,1034.0817,517.04085,2,50000,1,5.666426688112432,0.6931471805599453,6.942235639782161,3.5781373702422146
19683,1,New Engaged,301,1,1054.3301,263.582525,8,60000,1,5.71042701737487,0.6931471805599453,6.961608887965248,3.4911592715231783
19684,1,New Engaged,279,1,95.9226,47.961299999999994,4,90000,0,5.634789603169249,0.6931471805599453,4.57391272183696,0.3425807142857143
19685,1,New Engaged,75,1,78.97999999999999,39.489999999999995,2,110000,3,4.330733340286331,0.6931471805599453,4.381776603418672,1.0392105263157894
19686,1,New Engaged,136,1,69.99,69.99,1,130000,2,4.919980925828125,0.6931471805599453,4.262539022051294,0.5108759124087591
19687,1,New Engaged,211,1,621.84,207.28,6,130000,3,5.356586274672012,0.6931471805599453,6.434289663973224,2.9332075471698116
19688,1,New Engaged,171,1,118.0573,59.02865,2,70000,4,5.147494476813453,0.6931471805599453,4.779604889826577,0.6863796511627906
19689,1,New Engaged,195,1,707.9499000000001,141.58998000000005,7,90000,2,5.278114659230517,0.6931471805599453,6.563784861129887,3.611989285714286
19690,1,New Engaged,206,1,581.83,145.4575,7,170000,0,5.332718793265369,0.6931471805599453,6.367895548631091,2.8107729468599034
19691,1,New Engaged,209,1,624.94,208.31333333333336,6,90000,0,5.3471075307174685,0.6931471805599453,6.439254519861148,2.9759047619047623
19692,1,New Engaged,208,1,117.0862,58.543099999999995,3,110000,4,5.342334251964811,0.6931471805599453,4.771414866248798,0.560221052631579
19693,1,New Engaged,221,1,107.5642,26.89105,7,80000,5,5.402677381872279,0.6931471805599453,4.687341703061218,0.4845234234234234
19694,1,New Engaged,153,1,69.99,69.99,1,100000,1,5.0369526024136295,0.6931471805599453,4.262539022051294,0.45448051948051943
19695,1,New Engaged,323,1,117.0862,58.543099999999995,3,100000,1,5.780743515792329,0.6931471805599453,4.771414866248798,0.3613771604938272
19696,1,New Engaged,208,1,624.54,156.135,6,120000,1,5.342334251964811,0.6931471805599453,6.438615276703253,2.98822966507177
19697,1,New Engaged,184,1,539.99,539.99,1,120000,1,5.220355825078324,0.6931471805599453,6.29340079438729,2.9188648648648647
19698,1,New Engaged,192,1,751.26,187.815,5,130000,1,5.262690188904886,0.6931471805599453,6.623082008874772,3.892538860103627
19700,1,New Engaged,120,1,118.0573,59.02865,2,110000,1,4.795790545596741,0.6931471805599453,4.779604889826577,0.9756801652892562
19702,1,New Engaged,220,1,69.99,69.99,1,60000,2,5.3981627015177525,0.6931471805599453,4.262539022051294,0.3166968325791855
19703,1,New Engaged,312,1,69.99,69.99,1,60000,2,5.746203190540153,0.6931471805599453,4.262539022051294,0.2236102236421725
19704,1,New Engaged,154,1,1055.3675,263.841875,8,60000,2,5.043425116919247,0.6931471805599453,6.962591415087934,6.808822580645161
19705,1,New Engaged,53,1,2115.3796,1057.6898,3,70000,4,3.9889840465642745,0.6931471805599453,7.657462171973882,39.1736962962963
19706,1,New Engaged,184,1,641.2284,128.24568,8,80000,3,5.220355825078324,0.6931471805599453,6.464944003661101,3.466099459459459
19707,1,New Engaged,208,1,87.27839999999999,43.639199999999995,3,80000,2,5.342334251964811,0.6931471805599453,4.480495457073861,0.41759999999999997
19708,1,New Engaged,200,1,564.99,564.99,1,80000,4,5.303304908059076,0.6931471805599453,6.338576410202582,2.81089552238806
19709,1,New Engaged,4,2,238.1642,39.69403333333333,10,40000,3,1.6094379124341003,1.0986122886681098,5.477150345323631,95.26568
19710,1,New Engaged,39,1,2128.0481999999997,709.3494,4,80000,5,3.6888794541139363,0.6931471805599453,7.66343030437417,53.201204999999995
19712,1,New Engaged,191,1,118.0573,59.02865,2,100000,0,5.2574953720277815,0.6931471805599453,4.779604889826577,0.6148817708333333
19713,1,New Engaged,329,1,87.27839999999999,43.639199999999995,3,100000,0,5.799092654460526,0.6931471805599453,4.480495457073861,0.26448
19714,1,New Engaged,166,1,565.9226,282.9613,4,120000,1,5.117993812416755,0.6931471805599453,6.340222786473188,3.3887580838323355
19715,1,New Engaged,167,1,123.98,61.989999999999995,2,120000,1,5.123963979403259,0.6931471805599453,4.828153724500936,0.7379761904761905
19716,1,New Engaged,273,1,1034.0817,517.04085,2,60000,3,5.6131281063880705,0.6931471805599453,6.942235639782161,3.7740208029197078
19717,1,New Engaged,287,1,1034.3175,344.77250000000004,5,60000,3,5.662960480135946,0.6931471805599453,6.942463421942257,3.5913802083333337
19718,1,New Engaged,166,1,594.95,198.3166666666667,5,70000,3,5.117993812416755,0.6931471805599453,6.3901567709287175,3.5625748502994017
19719,1,New Engaged,177,1,697.5168,139.50336,8,70000,3,5.181783550292085,0.6931471805599453,6.548959229946795,3.9186337078651685
19720,1,New Engaged,142,1,87.27839999999999,43.639199999999995,3,70000,3,4.962844630259907,0.6931471805599453,4.480495457073861,0.6103384615384615
19721,1,New Engaged,165,1,588.53,196.17666666666665,5,70000,3,5.111987788356544,0.6931471805599453,6.379325609267785,3.5453614457831324
19722,1,New Engaged,150,1,631.0462,210.34873333333337,5,70000,3,5.017279836814924,0.6931471805599453,6.448962492740913,4.179113907284768
19723,1,New Engaged,163,1,584.97,292.485,3,70000,3,5.099866427824199,0.6931471805599453,6.373268593727278,3.566890243902439
19724,1,New Engaged,302,1,1035.4275,517.71375,2,60000,3,5.713732805509369,0.6931471805599453,6.9435349824926265,3.417252475247525
19725,1,New Engaged,282,1,1082.5237,360.8412333333333,4,40000,3,5.645446897643238,0.6931471805599453,6.987973694295105,3.8251720848056534
19726,1,New Engaged,304,2,157.74,31.548,13,60000,3,5.720311776607412,1.0986122886681098,5.0672676436627295,1.034360655737705
19727,1,New Engaged,327,1,69.99,69.99,1,60000,3,5.793013608384144,0.6931471805599453,4.262539022051294,0.2133841463414634
19728,1,New Engaged,302,1,118.0573,59.02865,2,60000,3,5.713732805509369,0.6931471805599453,4.779604889826577,0.3896280528052805
19729,1,New Engaged,163,2,74.53999999999999,24.846666666666664,6,60000,3,5.099866427824199,1.0986122886681098,4.324662317284311,0.9090243902439024
19730,1,New Engaged,171,1,695.5943,139.11885999999998,8,70000,5,5.147494476813453,0.6931471805599453,6.546203175297217,4.044152906976744
19731,1,New Engaged,24,1,87.27839999999999,43.639199999999995,3,80000,4,3.2188758248682006,0.6931471805599453,4.480495457073861,3.4911359999999996
19732,1,New Engaged,239,1,87.97,43.985,3,60000,3,5.480638923341991,0.6931471805599453,4.488299234256676,0.36654166666666665
19733,1,New Engaged,326,1,69.99,69.99,1,60000,3,5.7899601708972535,0.6931471805599453,4.262539022051294,0.2140366972477064
19734,1,New Engaged,62,1,118.0573,59.02865,2,60000,3,4.143134726391533,0.6931471805599453,4.779604889826577,1.8739253968253968
19735,1,New Engaged,167,1,604.5300000000001,151.13250000000002,7,70000,5,5.123963979403259,0.6931471805599453,6.406104107595685,3.5983928571428576
19736,1,New Engaged,165,1,683.9200000000001,136.78400000000002,8,70000,5,5.111987788356544,0.6931471805599453,6.5293020431207704,4.12
19737,1,New Engaged,155,1,643.94,214.64666666666668,4,70000,5,5.049856007249537,0.6931471805599453,6.469157289213027,4.127820512820513
19738,1,New Engaged,149,1,633.5942,158.39855,6,70000,5,5.0106352940962555,0.6931471805599453,6.452985739491822,4.2239613333333335
19739,1,New Engaged,126,1,623.6042,155.90105,5,70000,5,4.844187086458591,0.6931471805599453,6.437118169129924,4.910269291338583
19740,1,New Engaged,141,1,603.5942,150.89855,6,70000,5,4.955827057601261,0.6931471805599453,6.4045574891799255,4.25066338028169
19741,1,New Engaged,73,1,87.97,43.985,3,80000,4,4.30406509320417,0.6931471805599453,4.488299234256676,1.1887837837837838
19742,1,New Engaged,68,1,117.0862,58.543099999999995,3,50000,4,4.23410650459726,0.6931471805599453,4.771414866248798,1.6969014492753625
19743,1,New Engaged,261,1,1119.1491,373.0497,5,60000,3,5.568344503761097,0.6931471805599453,7.0212170804287934,4.27156145038168
19744,1,New Engaged,242,1,1065.7932,355.2644,4,60000,3,5.493061443340548,0.6931471805599453,6.972412418084319,4.38598024691358
19745,1,New Engaged,268,1,1054.4275,527.21375,2,60000,3,5.594711379601839,0.6931471805599453,6.961701177103584,3.9198048327137545
19746,1,New Engaged,48,1,2084.0982,1042.0491,2,70000,5,3.8918202981106265,0.6931471805599453,7.642571231445154,42.53261632653061
19747,1,New Engaged,302,1,147.5281,49.17603333333333,3,50000,4,5.713732805509369,0.6931471805599453,5.000774165931076,0.4868914191419142
19748,1,New Engaged,109,1,9.98,9.98,2,20000,4,4.700480365792417,0.6931471805599453,2.3960754360813845,0.09072727272727273
19749,1,New Engaged,132,1,710.84,142.168,9,70000,0,4.890349128221754,0.6931471805599453,6.567853167057732,5.344661654135338
19750,1,New Engaged,73,2,89.52000000000001,17.904000000000003,8,40000,0,4.30406509320417,1.0986122886681098,4.505570820765337,2.4194594594594596
19751,1,New Engaged,122,2,72.25,24.083333333333332,5,40000,0,4.812184355372417,1.0986122886681098,4.293878247897177,1.1747967479674797
19753,1,New Engaged,79,1,9.98,9.98,2,20000,4,4.382026634673881,0.6931471805599453,2.3960754360813845,0.12475
19754,1,New Engaged,68,1,87.27839999999999,43.639199999999995,3,40000,0,4.23410650459726,0.6931471805599453,4.480495457073861,1.2649043478260869
19755,1,New Engaged,63,1,69.99,69.99,1,40000,0,4.1588830833596715,0.6931471805599453,4.262539022051294,1.09359375
19756,1,New Engaged,135,1,87.27839999999999,43.639199999999995,3,60000,0,4.912654885736052,0.6931471805599453,4.480495457073861,0.6417529411764705
19757,1,New Engaged,121,2,72.25,24.083333333333332,5,60000,0,4.804021044733257,1.0986122886681098,4.293878247897177,1.1844262295081966
19758,1,New Engaged,296,1,87.27839999999999,43.639199999999995,3,60000,0,5.6937321388027,0.6931471805599453,4.480495457073861,0.2938666666666666
19759,1,New Engaged,212,1,78.63419999999999,39.3171,2,60000,0,5.3612921657094255,0.6931471805599453,4.377443648819167,0.3691746478873239
19760,1,New Engaged,215,1,126.7015,42.23383333333333,3,60000,0,5.375278407684165,0.6931471805599453,4.849695509249851,0.5865810185185185
19761,1,New Engaged,16,1,80.87,26.956666666666667,5,20000,2,2.833213344056216,0.6931471805599453,4.405132623388357,4.7570588235294125
19762,1,New Engaged,160,1,53.96000000000001,17.986666666666668,4,20000,2,5.081404364984463,0.6931471805599453,4.006605647914094,0.33515527950310564
19763,0,VIP At-Risk,353,2,4151.9042,1383.9680666666666,3,30000,3,5.869296913133774,1.0986122886681098,8.33156317570276,23.457085875706213
19764,1,New Engaged,288,1,25.880000000000003,12.94,4,20000,2,5.666426688112432,0.6931471805599453,3.291382515654949,0.08955017301038064
19765,0,VIP At-Risk,362,2,4146.22,1036.555,6,30000,3,5.8944028342648505,1.0986122886681098,8.330193509237137,22.844187327823693
19766,0,VIP At-Risk,320,2,4172.22,834.4440000000001,6,30000,3,5.771441123130016,1.0986122886681098,8.336443199067713,25.99514018691589
19767,1,New Engaged,82,1,117.0862,58.543099999999995,3,40000,0,4.418840607796598,0.6931471805599453,4.771414866248798,1.410677108433735
19768,1,New Engaged,250,1,1049.3401,262.33502500000003,7,40000,0,5.5254529391317835,0.6931471805599453,6.956869295467651,4.180637848605577
19769,1,New Engaged,74,1,539.99,539.99,1,30000,0,4.31748811353631,0.6931471805599453,6.29340079438729,7.199866666666667
19770,0,VIP At-Risk,309,2,4136.24,1378.746666666667,4,30000,3,5.736572297479192,1.0986122886681098,8.327784177831656,26.685419354838707
19771,0,VIP At-Risk,324,2,4188.8542,837.7708399999999,8,30000,3,5.783825182329737,1.0986122886681098,8.340421215174711,25.777564307692305
19772,0,VIP At-Risk,223,2,5768.8225,1922.940833333333,3,80000,2,5.4116460518550396,1.0986122886681098,8.660396596463977,51.507343750000004
19773,0,VIP At-Risk,221,2,5793.4767,1931.1589,3,80000,2,5.402677381872279,1.0986122886681098,8.664660449711914,52.19348378378378
19774,1,New Engaged,299,1,171.0762,57.0254,4,40000,0,5.703782474656201,0.6931471805599453,5.147937401963439,0.570254
19775,1,New Engaged,266,1,1063.0717,354.35723333333334,3,40000,0,5.58724865840025,0.6931471805599453,6.969858054849218,3.981541947565543
19776,1,New Engaged,204,1,140.6343,70.31715,4,40000,0,5.3230099791384085,0.6931471805599453,4.953248383564691,0.6860209756097561
19777,1,New Engaged,152,1,118.0573,59.02865,2,60000,0,5.030437921392435,0.6931471805599453,4.779604889826577,0.771616339869281
19778,1,New Engaged,310,1,69.99,69.99,1,60000,0,5.739792912179234,0.6931471805599453,4.262539022051294,0.225048231511254
19780,1,New Engaged,121,1,628.5942,157.14855,6,70000,0,4.804021044733257,0.6931471805599453,6.44507548486254,5.152411475409836
19781,1,New Engaged,220,2,62.53,15.6325,7,60000,0,5.3981627015177525,1.0986122886681098,4.1515122352784415,0.5658823529411765
19782,0,VIP At-Risk,236,2,5846.7725,1169.3545,8,80000,2,5.4680601411351315,1.0986122886681098,8.673816098484123,49.33985232067511
19783,0,VIP At-Risk,227,2,5759.8325,2879.91625,2,80000,2,5.429345628954441,1.0986122886681098,8.658837274496301,50.524846491228075
19784,0,VIP At-Risk,228,2,5759.8325,2879.91625,2,80000,2,5.43372200355424,1.0986122886681098,8.658837274496301,50.30421397379913
19785,0,VIP At-Risk,214,2,5814.8225,1938.2741666666668,3,80000,2,5.3706380281276624,1.0986122886681098,8.668337499490411,54.09137209302326
19786,0,VIP At-Risk,232,2,5759.8325,2879.91625,2,80000,2,5.4510384535657,1.0986122886681098,8.658837274496301,49.44062231759657
19787,0,VIP At-Risk,241,2,5792.4325,1930.8108333333332,3,80000,2,5.488937726156687,1.0986122886681098,8.664480227381068,47.87134297520661
19788,0,VIP At-Risk,229,2,5794.8225,1931.6075,3,80000,2,5.438079308923196,1.0986122886681098,8.664892678402964,50.38976086956522
19789,0,VIP At-Risk,241,2,5800.412499999999,1450.103125,5,80000,2,5.488937726156687,1.0986122886681098,8.665856701367561,47.93729338842975
19790,0,VIP At-Risk,217,2,5841.782499999999,1168.3565,7,80000,2,5.384495062789089,1.0986122886681098,8.672962417832853,53.59433486238532
19791,0,VIP At-Risk,239,2,5800.4125,1450.103125,5,80000,2,5.480638923341991,1.0986122886681098,8.665856701367561,48.33677083333334
19792,0,VIP At-Risk,225,2,5794.8225,1931.6075,3,70000,2,5.420534999272286,1.0986122886681098,8.664892678402964,51.281615044247786
19793,0,VIP At-Risk,233,2,5794.8225,1931.6075,3,70000,2,5.455321115357702,1.0986122886681098,8.664892678402964,49.52839743589744
19794,0,VIP At-Risk,220,2,5858.7251,976.4541833333332,9,70000,2,5.3981627015177525,1.0986122886681098,8.675857970207892,53.020136651583705
19795,0,VIP At-Risk,223,2,5810.0709,1162.01418,9,100000,1,5.4116460518550396,1.0986122886681098,8.667520152998781,51.87563303571428
19796,1,New Engaged,305,1,27.96,13.98,4,120000,5,5.723585101952381,0.6931471805599453,3.365915567517516,0.09137254901960784
19797,0,VIP At-Risk,217,2,5759.8325,2879.91625,2,130000,0,5.384495062789089,1.0986122886681098,8.658837274496301,52.8425
19799,1,New Engaged,83,1,87.97,43.985,3,80000,0,4.430816798843313,0.6931471805599453,4.488299234256676,1.0472619047619047
19800,1,New Engaged,189,1,69.99,69.99,1,80000,0,5.247024072160486,0.6931471805599453,4.262539022051294,0.36836842105263157
19801,0,VIP At-Risk,98,3,273.62350000000004,30.402611111111113,16,30000,0,4.59511985013459,1.3862943611198906,5.61540106869623,8.291621212121214
19803,1,New Engaged,65,1,574.98,287.49,2,30000,0,4.189654742026425,0.6931471805599453,6.356072937870839,8.711818181818183
19804,1,New Engaged,148,1,123.98,61.989999999999995,2,60000,0,5.003946305945459,0.6931471805599453,4.828153724500936,0.8320805369127517
19805,1,New Engaged,187,1,69.99,69.99,1,60000,0,5.236441962829949,0.6931471805599453,4.262539022051294,0.37228723404255315
19806,1,New Engaged,123,1,118.0573,59.02865,2,60000,0,4.820281565605037,0.6931471805599453,4.779604889826577,0.952075
19807,1,New Engaged,35,2,70.94,23.646666666666665,6,110000,1,3.58351893845611,1.0986122886681098,4.275832438267478,3.941111111111111
19808,1,New Engaged,130,1,614.97,307.485,3,130000,0,4.875197323201151,0.6931471805599453,6.423198261048872,4.694427480916031
19809,1,New Engaged,249,1,69.99,69.99,1,130000,0,5.521460917862246,0.6931471805599453,4.262539022051294,0.27996
19810,1,New Engaged,47,1,87.27839999999999,43.639199999999995,3,60000,2,3.871201010907891,0.6931471805599453,4.480495457073861,1.8182999999999998
19811,1,New Engaged,130,1,69.99,69.99,1,60000,2,4.875197323201151,0.6931471805599453,4.262539022051294,0.5342748091603053
19812,1,New Engaged,122,1,603.5942,150.89855,6,70000,2,4.812184355372417,0.6931471805599453,6.4045574891799255,4.907269918699187
19813,1,New Engaged,125,1,539.99,539.99,1,80000,2,4.836281906951478,0.6931471805599453,6.29340079438729,4.285634920634921
19814,1,New Engaged,146,1,639.96,319.98,4,80000,2,4.990432586778736,0.6931471805599453,6.462967052477453,4.353469387755102
19815,1,New Engaged,97,1,629.53,157.3825,7,80000,2,4.584967478670572,0.6931471805599453,6.446560735557716,6.423775510204082
19816,1,New Engaged,108,1,123.98,61.989999999999995,2,90000,2,4.6913478822291435,0.6931471805599453,4.828153724500936,1.1374311926605505
19817,1,New Engaged,74,2,156.2184,26.0364,9,60000,2,4.31748811353631,1.0986122886681098,5.057635921491539,4.165824
19818,1,New Engaged,132,1,87.97,43.985,3,60000,2,4.890349128221754,0.6931471805599453,4.488299234256676,0.6614285714285714
19819,1,New Engaged,65,1,123.98,61.989999999999995,2,60000,2,4.189654742026425,0.6931471805599453,4.828153724500936,1.8784848484848486
19820,1,New Engaged,252,1,1034.0817,517.04085,2,60000,2,5.53338948872752,0.6931471805599453,6.942235639782161,4.087279446640316
19822,1,New Engaged,181,1,78.91,26.30333333333333,7,90000,4,5.204006687076795,0.6931471805599453,4.380901001386372,0.43357142857142855
19823,1,New Engaged,25,1,91.0562,45.5281,4,90000,4,3.258096538021482,0.6931471805599453,4.5223992601093945,3.5021615384615385
19824,1,New Engaged,112,1,705.5843,141.11686,9,90000,5,4.727387818712341,0.6931471805599453,6.560442515600926,6.244108849557522
19825,1,New Engaged,194,1,69.99,69.99,1,120000,2,5.272999558563747,0.6931471805599453,4.262539022051294,0.3589230769230769
19826,1,New Engaged,319,1,70.0473,35.02365,2,80000,4,5.768320995793772,0.6931471805599453,4.263345852413578,0.2188978125
19827,1,New Engaged,147,1,21.98,21.98,1,80000,4,4.997212273764115,0.6931471805599453,3.1346242724206097,0.14851351351351352
19828,1,New Engaged,130,1,43.96,43.96,2,80000,4,4.875197323201151,0.6931471805599453,3.8057732055854356,0.33557251908396946
19829,1,New Engaged,153,1,1076.3775,269.094375,7,60000,3,5.0369526024136295,0.6931471805599453,6.98228512641968,6.989464285714286
19830,1,New Engaged,57,1,2188.3739,364.72898333333336,10,70000,1,4.060443010546419,0.6931471805599453,7.691370891525134,37.73058448275862
19831,1,New Engaged,108,1,594.95,198.3166666666667,5,70000,1,4.6913478822291435,0.6931471805599453,6.3901567709287175,5.458256880733946
19832,1,New Engaged,11,1,69.99,69.99,1,40000,4,2.4849066497880004,0.6931471805599453,4.262539022051294,5.8325
19833,1,New Engaged,259,1,69.99,69.99,1,50000,4,5.560681631015528,0.6931471805599453,4.262539022051294,0.2691923076923077
